;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;Total;Doméstico;Não doméstico;Indústria;Agricultura;Iluminação das vias públicas;Iluminação interior de edifícios do Estado;Outros;
;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;kWh ;
16J0910: Pinhel;23183176 &;10790844 &;3471045 &;4155117 &;672696 &;2592715 &;1500759 &;0 &;22819126 &;10319357 &;3571735 &;3888015 &;797503 &;2570984 &;1671532 &;0 &;22606776;10383230;3552423;3217832;785652;2704267;1963372;0;22167234;10343171;3466577;3177580;875802;2693695;1610409;0;22657507;10869078;3586891;3109251;768660;2712765;1610862;0;21836087;10495434;3423588;3202005;667379;2711837;1335844;0;21766945;10383902;3378230;2960610;494619;3226145;1323439;0;21199238;9217881;5247242;2416827;816452;2342395;1158441;0;22194764;9564850;5220400;2434567;892650;3207932;874365;0;24013505;10179167;4169629;3818623;841923;3773179;1230984;0;
16J0911: Sabugal;30539558 &;13958078 &;6103190 &;5730322 &;692628 &;1875830 &;2179510 &;0 &;31176312 &;14018485 &;6928906 &;5565837 &;962864 &;1565222 &;2134998 &;0 &;33287833;14137168;7354274;5657486;1016689;2838228;2283988;0;34315150;13893130;7167561;6446488;596243;4051468;2160260;0;36055995;14636450;7424347;7098450;415493;4149160;2332095;0;34495142;14142379;6890086;6531591;636718;4183747;2110621;0;33797158;13871269;6637671;6522134;611508;4258663;1895913;0;34656153;13437663;8451089;6422471;563396;4072286;1709248;0;36429532;13900242;8343131;6944612;640482;4671292;1929773;0;38234385;14628443;7563349;7265646;746202;5070909;2959836;0;
16J0912: Seia;67695621 &;26305790 &;20166478 &;13093164 &;668525 &;5237516 &;2224148 &;0 &;69299755 &;25013747 &;20851982 &;14424118 &;635624 &;5183015 &;3191269 &;0 &;71455197;25798031;21511837;15137559;621538;5320054;3066178;0;69689088;24769486;20904596;14615092;741933;5434028;3223953;0;70587988;26344245;21208383;14444260;691256;5374390;2525454;0;69622193;26201244;19993983;14538584;794611;5614902;2478869;0;68973453;26272689;19954180;14226490;695992;5439398;2384704;0;69960518;26978142;17167785;16989923;954070;5641414;2229184;0;70669781;27036382;17484881;16890121;1279480;5745200;2233717;0;75657364;28613156;14514371;19048073;1409882;6762190;5309692;0;
16J0913: Trancoso;23886410 &;10398083 &;4753119 &;5057821 &;742416 &;2744008 &;190963 &;0 &;25636478 &;10058185 &;5091963 &;5127313 &;713752 &;2673218 &;1972047 &;0 &;24874171;10034881;5300784;5039908;680218;2814053;1004327;0;25391850;10376280;5026124;5455675;534256;3120695;878820;0;26071311;11139909;4856410;5359638;542082;3245909;927363;0;25182696;10716447;4673419;5293064;547257;3124173;828336;0;24855105;10648916;4662206;5091001;565002;3117555;770425;0;24574165;9649229;5897600;4863108;364542;3081567;718119;0;25829875;9653640;6241733;5176661;447796;3454069;855976;0;27042099;10311732;5032449;6020763;512176;3803977;1361002;0;
17: Área Metropolitana de Lisboa;11569197226 &;3413048859 &;3533302363 &;3644738200 &;85488580 &;259952428 &;366358843 &;266307953 &;11971871389 &;3245602150 &;3918876477 &;3665543989 &;99122693 &;247372117 &;486564833 &;308789130 &;12112896435;3299949047;3897064326;3730835338;104266182;259347613;504860552;316573377;11855401743;3078251304;3870946181;3726873896;102481540;263226161;514354701;299267960;11865243321;3128714558;3934570841;3641494688;90126526;264407863;543452166;262476679;11956090936;3135345483;3911406378;3776693767;87748322;269873865;507439417;267583704;11966437365;3163404411;3892073439;3807587042;80686594;278008259;480993861;263683759;12135113168;3114016942;3934900195;3788377597;173366094;286684685;645873069;191894586;12476836285;3284167947;3997324788;3865786030;167026209;323107787;624456969;214966555;13144681769;3558306267;4070022409;3993887444;123439304;269651526;891745906;237628913;
170: Área Metropolitana de Lisboa;11569197226 &;3413048859 &;3533302363 &;3644738200 &;85488580 &;259952428 &;366358843 &;266307953 &;11971871389 &;3245602150 &;3918876477 &;3665543989 &;99122693 &;247372117 &;486564833 &;308789130 &;12112896435;3299949047;3897064326;3730835338;104266182;259347613;504860552;316573377;11855401743;3078251304;3870946181;3726873896;102481540;263226161;514354701;299267960;11865243321;3128714558;3934570841;3641494688;90126526;264407863;543452166;262476679;11956090936;3135345483;3911406378;3776693767;87748322;269873865;507439417;267583704;11966437365;3163404411;3892073439;3807587042;80686594;278008259;480993861;263683759;12135113168;3114016942;3934900195;3788377597;173366094;286684685;645873069;191894586;12476836285;3284167947;3997324788;3865786030;167026209;323107787;624456969;214966555;13144681769;3558306267;4070022409;3993887444;123439304;269651526;891745906;237628913;
1701502: Alcochete;80144205 &;25308789 &;28414290 &;15369564 &;5044274 &;1850955 &;4156333 &;0 &;81991134 &;23954614 &;31928473 &;14387402 &;4977796 &;2013839 &;4729010 &;0 &;79822144;24188912;30417625;14027623;4396913;2259904;4531167;0;78878097;23496080;29912645;13343529;4933957;2327775;4864111;0;79168602;23792594;29625047;13905754;4795741;2324343;4725123;0;82264421;24330857;30089806;15706469;5002343;2369434;4765512;0;81287846;24057053;28605892;16912405;4583098;2481983;4647415;0;82400296;21173923;32425358;14104407;7185894;2410462;5100252;0;87924690;22675846;32595835;17740775;7124401;2616791;5171042;0;91428088;23432114;34485397;17101824;7297767;3396983;5714003;0;
1701503: Almada;484008964 &;222836754 &;141725997 &;61150081 &;705901 &;14264726 &;35686836 &;7638669 &;496329586 &;211322672 &;147177329 &;63029606 &;822557 &;14238789 &;47609746 &;12128887 &;504091111;212197537;144244271;65827883;5184202;14881140;49589178;12166900;489258722;191675416;161540275;64140539;1004766;14950330;47883048;8064348;494449587;194487708;168991480;64170572;1073180;16663697;40423374;8639576;495075602;194148265;164136822;70220737;1114874;16620172;39946303;8888429;497235598;195105458;166065805;68972378;1046241;17104752;40825008;8115956;505269148;196837522;139762852;72897788;31582014;16145031;40322154;7721787;524089706;211754365;160571441;62037703;18992380;14309155;48520003;7904659;561762361;227212048;172440804;70010552;844904;18292095;65067870;7894088;
1701115: Amadora;481819024 &;160565077 &;140263428 &;112701535 &;372512 &;16896774 &;14785186 &;36234512 &;489488910 &;151736562 &;158063064 &;115193891 &;436443 &;9929798 &;16872612 &;37256540 &;504342025;153794133;155593279;121268089;452841;13267776;23719973;36245934;490165102;147578147;162407128;99678199;2715013;15084931;25031324;37670360;499293771;152600830;166350875;100631840;405078;15442728;26285765;37576655;496060364;151611654;169721180;97251849;370316;15427031;25623742;36054592;500175303;154215345;172568770;98673567;426891;16273407;24770555;33246768;501964713;146675448;180601792;102174925;173457;15897226;23276829;33165036;516478800;153121157;179807209;113172951;138642;16193472;20088593;33956776;556977978;172694019;174822809;122004859;146138;13627580;35183503;38499070;
1701504: Barreiro;209536127 &;80385197 &;49782452 &;63228633 &;2349052 &;3798452 &;9140221 &;852120 &;218943701 &;76469140 &;52193542 &;63277319 &;7690156 &;5557441 &;12963140 &;792963 &;219175669;75431317;53120285;65291389;5497493;6027672;13031982;775531;228147755;72346692;55218861;73852592;6216769;5899370;13875936;737535;228472384;73709326;55748212;73351381;4856448;6071401;13856082;879534;229661130;74897685;60870974;73292354;269714;6158198;13174847;997358;231165659;76030319;60347328;74620200;273815;6508508;12400872;984617;237537520;75463214;61658659;70576369;3745884;5826402;20157281;109711;250356818;80319110;65392386;73837953;2648221;6495648;20475422;1188078;266916105;85939190;69610029;78869243;612602;8248853;22274992;1361196;
1701105: Cascais;621153300 &;319723336 &;213699368 &;41021846 &;1287485 &;24151265 &;14345736 &;6924264 &;631355522 &;300612451 &;250494625 &;40371446 &;1336457 &;15215309 &;16175193 &;7150041 &;647898449;310675999;246473790;44077173;1561168;20815273;17277018;7018028;610731910;286364306;241382348;33583483;3471943;21519799;17002297;7407734;619106308;295948185;241782746;33101585;1548221;22087663;17602595;7035313;614481748;295094348;237685654;32344187;1506377;22333564;18612169;6905449;621911613;297215140;236269025;36781648;1520385;24481885;18879374;6764156;628647998;293905608;229950803;44773974;3173860;21025313;28801568;7016872;660551898;310366033;238752317;50055184;3063326;22763708;28927324;6624006;692563882;334254288;232998932;53140158;2697808;16978739;45517017;6976940;
1701106: Lisboa;2693919872 &;719816976 &;1451768470 &;145139860 &;6524942 &;53517099 &;156488932 &;160663593 &;3036267182 &;720619221 &;1656715763 &;158439591 &;9465044 &;59977030 &;240475940 &;190574593 &;3059402790;747903695;1651963267;153976736;10600008;54431277;241832759;198695048;2994983036;689389302;1650808564;159046776;9346501;51775582;254556260;180060051;3012497564;680630744;1674432027;161106663;8965846;51513904;289765288;146083092;2993473262;696234282;1667455357;158419958;10137230;56664708;252869969;151691758;2982133526;705913638;1655462213;158748969;12833279;59039565;239247559;150888303;3036108829;693816529;1670585947;162961382;11012074;73989705;332634875;91108317;3128042149;726563174;1702135656;182688394;8047067;86992726;319603304;102011828;3282895475;788678474;1674483081;187912179;3785533;56107769;452671499;119256940;
1701107: Loures;737191660 &;210893558 &;247797844 &;236203848 &;12199629 &;18995364 &;11095951 &;5466 &;744058575 &;199100097 &;262550829 &;238246339 &;13475469 &;16936861 &;13748980 &;0 &;750892168;198201992;260901709;244789701;14150744;18524304;14292549;31169;750487659;187398134;242592055;276916834;10758087;18501877;14063695;256977;770449790;194641602;249814338;286297192;7854713;17335687;14466079;40179;764537334;194124955;249192817;281562520;8264356;17188669;14163690;40327;754749073;195070032;248590886;272053687;7858516;16925012;14209609;41331;770449746;194428368;275769808;248732552;11252930;17749405;22516681;2;833325224;203337836;222465368;356679702;11790665;19662107;19389060;486;917704988;221071591;255963904;369277038;7522924;26500434;36129245;1239852;
1701109: Mafra;262047314 &;119135072 &;77574283 &;45513452 &;3888503 &;9246513 &;6685033 &;4458 &;254093635 &;109283448 &;79621634 &;41467070 &;4326199 &;9551016 &;9844268 &;0 &;253431013;109741339;80358489;32795954;4509112;10171524;15847859;6736;241429284;100619353;78655025;31732805;5081293;10228243;15112565;0;244089958;103349101;77957770;30808843;6157843;10193826;15594787;27788;239579721;100720640;76591464;29958265;6024017;10450363;15775210;59762;237133946;101719807;77454205;28301033;6168954;10178876;13262262;48809;232627290;100558389;58377443;48181755;8731641;9276720;7498767;2575;243076183;105748402;76018222;34339641;9131143;12580056;5255826;2893;257843475;115305442;79809953;32616925;8907322;9803990;11397213;2630;
1701506: Moita;127803172 &;66710539 &;24687547 &;25727918 &;2506965 &;3056632 &;5113571 &;0 &;128602981 &;63260441 &;26594160 &;26102302 &;2824077 &;4233368 &;5588633 &;0 &;127663034;63809261;27090278;23422028;2684184;4985214;5672069;0;124146530;61483456;26049441;22754679;2696290;5207152;5955512;0;127205935;62753958;26778468;23289584;2694827;5518975;6170123;0;127455751;63988346;26848598;22394915;2674773;5438369;6110750;0;127208125;63993983;26637502;21935314;2394427;6330695;5916204;0;126281586;61879757;29655750;19711981;2973046;4759817;7301235;0;128878506;66077512;32156745;13982154;3852643;5948344;6861119;-11;139274520;71264846;32828458;14120015;4296628;7963394;8801148;31;
1701507: Montijo;196648045 &;63133394 &;67909826 &;35892795 &;12293854 &;7227112 &;2036134 &;8154930 &;202217002 &;59102726 &;73245028 &;37182568 &;13224908 &;6984309 &;2806483 &;9670980 &;199949460;58902497;69855310;36780920;13618565;7107536;3427062;10257570;201409616;55685218;68612078;40929523;13991821;7150859;4211967;10828150;202282251;55341677;70374322;42332929;12054295;7334011;4356346;10488671;198962641;55680604;71850686;36884122;12094002;7424626;4295118;10733483;193566267;55701935;68312438;36791613;10435824;7867766;4319755;10136936;196554095;53719460;70629362;39670574;18752687;7952951;5824187;4874;203473907;56908423;60651203;41141944;21017701;8067470;6030303;9656863;207192447;60340006;62693698;40608374;20568719;7217444;7880940;7883266;
1701116: Odivelas;269436878 &;149551533 &;77609230 &;24375476 &;578839 &;10692893 &;6608699 &;20208 &;269253147 &;139453196 &;86301138 &;25034784 &;741879 &;10490098 &;7232052 &;0 &;270297162;140165129;87628589;24523140;852706;9378493;7716565;32540;260109663;131584559;84534442;25133986;768626;10537815;7550235;0;265950203;135311337;86391316;24916948;738444;10756190;7810237;25731;264355427;133365395;86238624;25620126;750045;10778072;7566432;36733;264495487;134507469;85759121;25609839;756764;10496048;7326939;39307;264633242;131357570;88696712;21913610;963554;10274485;11427311;0;277236058;136646091;93761369;25695522;890513;11478052;8764511;0;294590523;149552581;88960583;28311851;1101299;12045703;14618506;0;
1701110: Oeiras;617290706 &;207599297 &;308706101 &;49024915 &;3115982 &;16467243 &;25390726 &;6986442 &;641000587 &;196750462 &;334918149 &;62346867 &;3913497 &;10121075 &;26312970 &;6637567 &;656641328;205129713;323570752;77610136;4129306;13040230;26662757;6498434;655688901;192586546;337813108;73990176;4076639;13105142;26530694;7586596;668419762;198344333;350803704;70570443;4463484;13465080;24312656;6460062;672323107;198141428;351200406;72860698;4850261;13407110;25962906;5900298;679757292;201711889;350370698;73603400;4893546;15559747;27081984;6536028;693059510;201443684;349450659;83673122;3728450;16843778;31349127;6570690;722395931;212641310;361557098;88152178;3251221;18895210;30927930;6970984;765164460;230103644;367048457;100381931;1603322;14656796;44043501;7326809;
1701508: Palmela;449260979 &;91991842 &;62231419 &;268522543 &;9908389 &;8948091 &;7575023 &;83672 &;467758935 &;84925901 &;66949044 &;290334651 &;10219197 &;7946800 &;7328253 &;55089 &;451454005;84595488;64429287;273613369;12543934;8817777;7377839;76311;412207381;80346176;61506552;240823606;12851176;8933621;7694647;51603;381359516;80902704;62303065;209827460;12242524;8900511;7174528;8724;399449676;81474215;64410618;223973767;13565990;8725491;7290614;8981;402724583;80133212;62054537;230797253;12543748;9913885;7272001;9947;391387344;75219105;71486106;206029028;23268752;7695682;7681089;7582;412177312;80632199;72165324;214568603;27663977;10345487;6793053;8669;440915785;85615797;74256464;242599779;18789889;9127970;10322501;203385;
1701510: Seixal;1179778519 &;188896753 &;108387621 &;854715524 &;503062 &;12400959 &;14874600 &;0 &;1103550900 &;175433282 &;115283338 &;784408695 &;569272 &;12299771 &;15556542 &;0 &;1176911085;174679086;113721624;859517523;615872;13175042;15201938;0;1084455721;166758273;109618696;774482847;3270240;13259608;16730808;335249;1067336295;168847348;111841632;755984990;1161904;13219880;16280541;0;1130010481;170092835;110211903;819083086;860712;13205453;16556492;0;1130739482;170610180;111176526;825417443;856473;13377697;9301163;0;1126511250;170821938;107506888;806837118;2271352;14618368;24455422;164;1114705196;181075650;116186903;778583224;2532880;14674456;21304913;347170;1124816600;193581528;162412864;725627272;2442708;14820224;25289756;642248;
1701511: Sesimbra;142382658 &;76744549 &;36809966 &;12812773 &;1164759 &;6200018 &;8650593 &;0 &;141198841 &;71358622 &;39235767 &;13160700 &;1751957 &;6394311 &;9297484 &;0 &;139582537;71374239;38999641;11777166;1529485;7131537;8770469;0;137127902;68524840;39350131;11468975;1205243;6823789;9754924;0;137088023;70455647;39349526;10308112;1163939;6552648;9258151;0;136317793;70435748;38960378;10352277;1175341;6204084;9189965;0;133829165;69998117;38268841;9985642;1213432;6363568;7999565;0;137167410;67011893;44314218;7192475;3257108;6782150;8607837;1729;143498254;72149453;44781628;9437662;2912030;6329143;7885393;2945;152122386;76149206;46193312;9129571;2575599;7918706;10152847;3145;
1701512: Setúbal;1216258055 &;146423942 &;108548686 &;932346299 &;6107022 &;11715353 &;11111665 &;5088 &;1277232993 &;137080536 &;120691156 &;981281963 &;8242770 &;11816439 &;18120129 &;0 &;1287338989;137297446;140129470;971544150;8262107;12663522;17435705;6589;1318045032;129750219;115274330;1040396851;7434126;13057620;12131886;0;1313617475;131131458;115612124;1032681173;8437901;13349003;12397980;7836;1337910594;130337680;113263217;1059951695;8244549;13392567;12711021;9865;1333274374;130927017;109481644;1065023429;3166604;13131655;11535673;8352;1314176720;128488905;109298877;1035045782;7665774;13101001;20568399;7982;1334668353;137978301;114885008;1038557732;8438771;13659028;20998295;151218;1401680364;148304958;123032837;1079106951;5720703;14330043;31050342;134530;
1701111: Sintra;945402137 &;422982733 &;244524475 &;222567982 &;3220769 &;29123659 &;22693556 &;288963 &;954413576 &;394207696 &;272979404 &;228479923 &;3629231 &;31589794 &;23374163 &;153365 &;952402404;399658891;270064553;224116572;4048715;30057803;24144234;311636;917692623;368932570;266238626;222964172;3389031;31864867;24132600;170757;931092245;378712100;272723710;220072415;3055275;30523181;25708129;297435;916277892;373404050;261575598;221152170;3189931;30989617;25672483;294043;906901152;377346773;257114520;214456841;2981712;29349971;25348642;302693;920018141;375744378;283465954;194083323;3981106;29397450;33345816;114;973129664;393911842;294372714;210132789;5543210;35366019;33601357;201733;1031268678;430933452;284712667;244859162;7600798;15949875;46983977;228747;
1701114: Vila Franca de Xira;815781934 &;136004179 &;126291732 &;490222334 &;3498753 &;11399320 &;9920048 &;38445568 &;808007168 &;127467065 &;134357942 &;476944635 &;4263117 &;12076069 &;8529235 &;44369105 &;812411926;130700479;130247218;481411816;4660444;12611589;8329429;44450951;849388686;123732017;134251194;518902306;6134596;12997781;7272192;46098600;818738231;127753906;131279907;487415252;6963566;13155135;7264382;44906083;857893992;127262496;131102276;525664572;7653491;13096337;7152194;45962626;888148874;129147044;137533488;548902381;6732885;12623239;6649281;46560556;970318330;125471251;131263007;609817432;29646511;12938739;15004239;46177151;922827636;132261243;129068362;554981919;29987418;16730915;13859521;45938258;959563654;143873083;133268160;578209760;26924641;12664928;18647046;45976036;
18: Alentejo;4981440830 &;1087915098 &;729493466 &;2600321662 &;338751927 &;81688552 &;122435320 &;20834805 &;5035484804 &;1038409285 &;764969138 &;2599515927 &;370501351 &;99978635 &;139264980 &;22845488 &;4858629904;1033444920;766600131;2418159658;345923539;117151139;148048640;29301877;4843773386;947216214;765367509;2473008661;369904142;119903510;145015383;23357967;4698421014;989051009;743330522;2356927191;322374303;122586118;148180973;15970898;4661729341;974137288;724150560;2349293710;329443609;124816440;144160892;15726842;4469883463;972272025;709867172;2235676673;278669227;120703658;139305309;13389399;4484417989;920601126;943737274;2037735299;281016544;121586665;179693020;48061;4325803227;968688190;911289086;1853642907;300463629;127572833;156555818;7590764;4281989430;1016812550;784063290;1834524354;287827444;141637003;209681322;7443467;
181: Alentejo Litoral;1578903784 &;204523980 &;135311202 &;1147236629 &;47960853 &;15168635 &;14206551 &;14495934 &;1588377833 &;197685635 &;144566772 &;1148087939 &;50382669 &;15888935 &;15932815 &;15833068 &;1483401396;179947256;148308877;1054775087;45474333;17140471;16527933;21227439;1533187349;130599586;159510885;1137575317;54161083;17614117;16159215;17567146;1489338044;140351695;136525551;1113799511;48025343;17873670;16835107;15927167;1493712250;140104224;130804819;1123556438;48590015;18002329;16979876;15674549;1443047500;138593371;125226374;1088110292;43641278;17708048;16444219;13323918;1444092904;115878626;255030908;997013241;36872838;17232118;22059266;5907;1240301919;125668611;210307905;829602956;39083324;17950003;17687686;1434;1188472691;131856876;175190566;798261080;40432393;18516448;24200767;14561;
